event_id,Method,Quality (A-D for SKHASH; lower number better for FOCMEC),Strike,Dip,Rake,P Axis Azimuth,P Axis Plunge,T Axis Azimuth,T Axis Plunge,N Axis Azimuth,N Axis Plunge
1977 Dalton,FOCMEC,0.03,189.09,67.48,45.9,309.23,11.43,52.08,47.72,209.45,40
1977 Dalton,FOCMEC,0.03,178.55,54.07,37.45,122.79,3.83,28.26,49.74,216.01,40
1977 Dalton,FOCMEC,0.03,183.27,57.2,40.12,126,0,36,50,216,40
1977 Dalton,FOCMEC,0.03,187.66,60.5,42.39,309.22,3.83,43.75,49.74,216.01,40
1977 Dalton,FOCMEC,0.03,174.48,48.44,30.79,122.78,11.43,19.92,47.73,222.55,40
1977 Dalton,FOCMEC,0.03,185.09,54.07,37.45,129.33,3.83,34.8,49.74,222.55,40
1977 Dalton,FOCMEC,0.03,175.05,46.03,26.73,125.92,15.19,19.57,46.04,229.09,40
1977 Dalton,FOCMEC,0.03,181.02,48.44,30.79,129.32,11.43,26.46,47.73,229.09,40
1977 Dalton,FOCMEC,0.03,185.76,57.2,32.73,132.34,3.54,38.83,44.78,225.89,45
1977 Dalton,FOCMEC,0.03,182.17,52.24,26.57,132.21,10.54,32.18,43.08,232.93,45
1977 Dalton,FOCMEC,0.04,166.74,31.61,36.26,114.85,22.52,348.19,55.23,216,25
1977 Dalton,FOCMEC,0.04,163.91,28.9,29.03,117.83,26.95,347.73,51.71,221.54,25
1977 Dalton,FOCMEC,0.04,172.27,31.61,36.26,120.38,22.52,353.72,55.23,221.53,25
1977 Dalton,FOCMEC,0.04,187.12,64.34,56.31,300.85,12.95,51.41,56.77,203.22,30
1977 Dalton,FOCMEC,0.04,164.64,33.23,24.15,120.35,25.65,357.35,48.59,226.45,30
1977 Dalton,FOCMEC,0.04,172.5,35.53,30.64,123.33,21.47,3.44,51.71,226.45,30
1977 Dalton,FOCMEC,0.04,179.47,61.98,49.48,297.12,8.18,38.45,53.78,201.35,35
1977 Dalton,FOCMEC,0.04,183.03,65.82,51.04,300.09,12.24,46.39,52.3,201.36,35
1977 Dalton,FOCMEC,0.04,186.38,69.75,52.31,303.15,16.27,53.75,50.33,201.35,35
1977 Dalton,FOCMEC,0.04,189.56,73.73,53.31,306.33,20.26,60.46,47.94,201.35,35
1977 Dalton,FOCMEC,0.04,192.62,77.76,54.06,309.68,24.18,66.54,45.19,201.36,35
1977 Dalton,FOCMEC,0.04,173.1,51.13,42.55,114.58,4.1,18.78,54.69,207.46,35
1977 Dalton,FOCMEC,0.04,154.7,37.7,20.29,111.33,24.18,354.47,45.19,219.65,35
1977 Dalton,FOCMEC,0.04,185.31,51.13,42.55,126.79,4.1,30.99,54.69,219.67,35
1977 Dalton,FOCMEC,0.04,166.9,51.13,34.36,112.98,7.64,14.11,48.98,209.45,39.99
1977 Dalton,FOCMEC,0.04,172,54.07,37.45,116.24,3.83,21.71,49.74,209.46,40
1977 Dalton,FOCMEC,0.04,176.72,57.2,40.12,119.45,0,29.45,50,209.45,40
1977 Dalton,FOCMEC,0.04,181.11,60.5,42.39,302.67,3.83,37.2,49.74,209.46,40
1977 Dalton,FOCMEC,0.04,185.22,63.94,44.31,305.92,7.65,44.8,48.97,209.45,40
1977 Dalton,FOCMEC,0.04,155.52,43.96,22.18,109.31,18.89,0.04,43.97,215.99,40
1977 Dalton,FOCMEC,0.04,161.96,46.03,26.73,112.83,15.19,6.48,46.04,216,40
1977 Dalton,FOCMEC,0.04,167.93,48.44,30.79,116.23,11.43,13.37,47.73,216,40
1977 Dalton,FOCMEC,0.04,173.45,51.13,34.36,119.53,7.64,20.66,48.98,216,39.99
1977 Dalton,FOCMEC,0.04,168.5,46.03,26.73,119.37,15.19,13.02,46.04,222.54,40
1977 Dalton,FOCMEC,0.04,168.61,43.96,22.18,122.4,18.89,13.13,43.97,229.08,40
1977 Dalton,FOCMEC,0.04,175.16,43.96,22.18,128.95,18.89,19.68,43.97,235.63,40
1977 Dalton,FOCMEC,0.04,183.94,54.37,19.53,137.03,12.7,37.2,37.16,242.6,50
1977 Dalton,FOCMEC,0.05,174.26,38.29,47,114,13.57,358.09,61.1,210.46,25
1977 Dalton,FOCMEC,0.05,179.8,38.29,47,119.54,13.57,3.63,61.1,216,25
1977 Dalton,FOCMEC,0.05,192.91,72.77,58.43,306.35,21.47,66.22,51.71,203.23,30
1977 Dalton,FOCMEC,0.05,173.5,44.81,44.81,113.99,8.65,9.6,58.52,209.03,30
1977 Dalton,FOCMEC,0.05,192.93,64.34,56.31,306.66,12.95,57.22,56.77,209.03,30
1977 Dalton,FOCMEC,0.05,160.89,35.53,30.64,111.72,21.47,351.83,51.71,214.84,30
1977 Dalton,FOCMEC,0.05,188.27,52.24,50.77,304.83,0,34.84,60,214.83,30
1977 Dalton,FOCMEC,0.05,192.48,69.75,52.31,309.25,16.27,59.85,50.33,207.45,35
1977 Dalton,FOCMEC,0.05,180.95,44.81,35.53,127.02,12.24,20.72,52.3,225.76,35
1977 Dalton,FOCMEC,0.05,158.95,36.22,13.93,119.98,28.03,1.18,42.15,231.86,35
1977 Dalton,FOCMEC,0.05,166.9,37.7,20.29,123.53,24.18,6.67,45.19,231.85,35
